presion,fire_prob,environment_temperature,altitud_over_sea_level,altitud_over_sea_level_lib_bmp280,altitude_over_sea_level_lib_adafruit,alture,alture_lib_adafruit,alture_lib_bm280,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud,distance_xm132
991.208750258161,0.5,30.655347978844862,177.01714676494817,188.0505707304894,177.01714676494817,8.12896912746504,8.12896912746504,7.8968018502756365,2023-07-21 12:18:30.483144,images/flir_visible_image_2023_07_21_12_18_30_489078.jpg,images/flir_thermal_16gray_2023_07_21_12_18_30_489078.tiff,182.24362,0.25752574195809247,,,
991.208750258161,0.9668921038972018,30.655347978844862,177.01714676494817,188.0505707304894,177.01714676494817,8.12896912746504,8.12896912746504,7.8968018502756365,2023-07-21 12:18:31.019314,images/flir_visible_image_2023_07_21_12_18_31_022604.jpg,images/flir_thermal_16gray_2023_07_21_12_18_31_022604.tiff,182.24362,0.9668921038972018,,,
991.1493059055922,0.9621760786823971,30.476155153265086,177.01714676494817,188.0505707304894,177.01714676494817,8.63278853253658,8.63278853253658,8.316364574941304,2023-07-21 12:18:31.569444,images/flir_visible_image_2023_07_21_12_18_31_572727.jpg,images/flir_thermal_16gray_2023_07_21_12_18_31_572727.tiff,182.24362,0.9621760786823971,,,
991.1128039259196,0.9110285287860203,30.308807634542244,177.01714676494817,188.0505707304894,177.01714676494817,8.942172445877702,8.942172445877702,8.536575198615083,2023-07-21 12:18:32.146318,images/flir_visible_image_2023_07_21_12_18_32_149707.jpg,images/flir_thermal_16gray_2023_07_21_12_18_32_149707.tiff,182.24362,0.9110285287860203,,,
991.0606855060906,0.9060376303102424,30.109266670436796,177.01714676494817,188.0505707304894,177.01714676494817,9.38393435982934,9.38393435982934,8.875980686913664,2023-07-21 12:18:32.698441,images/flir_visible_image_2023_07_21_12_18_32_701705.jpg,images/flir_thermal_16gray_2023_07_21_12_18_32_701705.tiff,182.24362,0.9060376303102424,,,
990.9681804165291,0.653033794108887,29.654302958677203,177.01714676494817,188.0505707304894,177.01714676494817,10.168064806129905,10.168064806129905,9.411214070755705,2023-07-21 12:18:33.351915,images/flir_visible_image_2023_07_21_12_18_33_355222.jpg,images/flir_thermal_16gray_2023_07_21_12_18_33_355222.tiff,182.24362,0.653033794108887,,,
990.9724817448936,1.0,29.420747811895854,177.01714676494817,188.0505707304894,177.01714676494817,10.131602768403269,10.131602768403269,9.220313299847135,2023-07-21 12:18:33.872226,images/flir_visible_image_2023_07_21_12_18_33_875492.jpg,images/flir_thermal_16gray_2023_07_21_12_18_33_875492.tiff,182.24362,1.135063721349755,,,
990.9707044997471,1.0,29.187800760402958,177.01714676494817,188.0505707304894,177.01714676494817,10.146668326587275,10.146668326587275,9.084371294265878,2023-07-21 12:18:34.472855,images/flir_visible_image_2023_07_21_12_18_34_476071.jpg,images/flir_thermal_16gray_2023_07_21_12_18_34_476071.tiff,182.24362,1.1783934727765397,,,
990.9912562464123,1.0,28.966395382233895,177.01714676494817,188.0505707304894,177.01714676494817,9.972454228411294,9.972454228411294,8.755869642008776,2023-07-21 12:18:34.984776,images/flir_visible_image_2023_07_21_12_18_34_988094.jpg,images/flir_thermal_16gray_2023_07_21_12_18_34_988094.tiff,182.24362,1.133748376319623,,,
990.9912562464123,1.0,28.966395382233895,177.01714676494817,188.0505707304894,177.01714676494817,9.972454228411294,9.972454228411294,8.755869642008776,2023-07-21 12:18:35.576878,images/flir_visible_image_2023_07_21_12_18_35_580190.jpg,images/flir_thermal_16gray_2023_07_21_12_18_35_580190.tiff,182.24362,1.2278085646019985,,,
